Line_ID,Original air date,character,line_count,running_sum
101,2005-03-24,Andy,0,0
101,2005-03-24,Charles,0,0
101,2005-03-24,Michael,82,82
101,2005-03-24,David,0,0
101,2005-03-24,Jim,36,36
101,2005-03-24,Todd Packer,3,3
101,2005-03-24,Gabe,0,0
101,2005-03-24,Darryl,0,0
101,2005-03-24,Dwight,28,28
101,2005-03-24,Meredith,0,0
101,2005-03-24,Carol,0,0
101,2005-03-24,Kevin,1,1
101,2005-03-24,Jo,0,0
101,2005-03-24,Kelly,0,0
101,2005-03-24,Deangelo,0,0
101,2005-03-24,Toby,0,0
101,2005-03-24,Karen,0,0
101,2005-03-24,Ryan,8,8
101,2005-03-24,Nellie,0,0
101,2005-03-24,Robert,0,0
101,2005-03-24,Creed,0,0
101,2005-03-24,Phyllis,2,2
101,2005-03-24,Erin,0,0
101,2005-03-24,Clark,0,0
101,2005-03-24,Pete,0,0
101,2005-03-24,Angela,1,1
101,2005-03-24,Holly,0,0
101,2005-03-24,Pam,40,40
101,2005-03-24,Jan,12,12
101,2005-03-24,Roy,5,5
101,2005-03-24,Oscar,3,3
101,2005-03-24,Stanley,5,5
102,2005-03-29,Toby,2,2
102,2005-03-29,Charles,0,0
102,2005-03-29,Holly,0,0
102,2005-03-29,Stanley,5,10
102,2005-03-29,Jan,0,12
102,2005-03-29,Jim,25,61
102,2005-03-29,Michael,75,157
102,2005-03-29,Kelly,2,2
102,2005-03-29,Kevin,8,9
102,2005-03-29,Meredith,0,0
102,2005-03-29,Andy,0,0
102,2005-03-29,Carol,0,0
102,2005-03-29,Ryan,4,12
102,2005-03-29,Nellie,0,0
102,2005-03-29,Roy,0,5
102,2005-03-29,Oscar,13,16
102,2005-03-29,Angela,4,5
102,2005-03-29,Pam,12,52
102,2005-03-29,Pete,0,0
102,2005-03-29,Phyllis,0,2
102,2005-03-29,Karen,0,0
102,2005-03-29,Gabe,0,0
102,2005-03-29,Jo,0,0
102,2005-03-29,Robert,0,0
102,2005-03-29,Erin,0,0
102,2005-03-29,David,0,0
102,2005-03-29,Darryl,0,0
102,2005-03-29,Deangelo,0,0
102,2005-03-29,Dwight,17,45
102,2005-03-29,Clark,0,0
102,2005-03-29,Creed,0,0
102,2005-03-29,Todd Packer,0,3
103,2005-04-05,Karen,0,0
103,2005-04-05,Kelly,0,2
103,2005-04-05,Jo,0,0
103,2005-04-05,Kevin,6,15
103,2005-04-05,Ryan,1,13
103,2005-04-05,David,0,0
103,2005-04-05,Toby,0,2
103,2005-04-05,Meredith,3,3
103,2005-04-05,Andy,0,0
103,2005-04-05,Michael,56,213
103,2005-04-05,Robert,0,0
103,2005-04-05,Nellie,0,0
103,2005-04-05,Roy,0,5
103,2005-04-05,Darryl,0,0
103,2005-04-05,Todd Packer,0,3
103,2005-04-05,Oscar,9,25
103,2005-04-05,Pam,32,84
103,2005-04-05,Clark,0,0
103,2005-04-05,Angela,5,10
103,2005-04-05,Creed,0,0
103,2005-04-05,Pete,0,0
103,2005-04-05,Phyllis,0,2
103,2005-04-05,Carol,0,0
103,2005-04-05,Deangelo,0,0
103,2005-04-05,Charles,0,0
103,2005-04-05,Jan,18,30
103,2005-04-05,Dwight,62,107
103,2005-04-05,Holly,0,0
103,2005-04-05,Stanley,6,16
103,2005-04-05,Gabe,0,0
103,2005-04-05,Jim,42,103
103,2005-04-05,Erin,0,0
104,2005-04-12,Pete,0,0
104,2005-04-12,Charles,0,0
104,2005-04-12,Michael,67,280
104,2005-04-12,Todd Packer,0,3
104,2005-04-12,Jan,0,30
104,2005-04-12,Clark,0,0
104,2005-04-12,Pam,22,106
104,2005-04-12,Ryan,4,17
104,2005-04-12,Roy,3,8
104,2005-04-12,Angela,7,17
104,2005-04-12,Toby,4,6
104,2005-04-12,Oscar,14,39
104,2005-04-12,David,0,0
104,2005-04-12,Creed,0,0
104,2005-04-12,Erin,0,0
104,2005-04-12,Nellie,0,0
104,2005-04-12,Holly,0,0
104,2005-04-12,Carol,0,0
104,2005-04-12,Darryl,0,0
104,2005-04-12,Gabe,0,0
104,2005-04-12,Stanley,2,18
104,2005-04-12,Phyllis,5,7
104,2005-04-12,Karen,0,0
104,2005-04-12,Jo,0,0
104,2005-04-12,Meredith,10,13
104,2005-04-12,Dwight,47,154
104,2005-04-12,Kevin,3,18
104,2005-04-12,Kelly,0,2
104,2005-04-12,Jim,49,152
104,2005-04-12,Deangelo,0,0
104,2005-04-12,Robert,0,0
104,2005-04-12,Andy,0,0
105,2005-04-19,Pam,14,120
105,2005-04-19,Erin,0,0
105,2005-04-19,Toby,0,6
105,2005-04-19,Nellie,0,0
105,2005-04-19,Holly,0,0
105,2005-04-19,Pete,0,0
105,2005-04-19,Jo,0,0
105,2005-04-19,Charles,0,0
105,2005-04-19,Angela,3,20
105,2005-04-19,Oscar,2,41
105,2005-04-19,Jim,21,173
105,2005-04-19,Clark,0,0
105,2005-04-19,Karen,0,0
105,2005-04-19,Deangelo,0,0
105,2005-04-19,Dwight,25,179
105,2005-04-19,Andy,0,0
105,2005-04-19,Jan,0,30
105,2005-04-19,Kevin,1,19
105,2005-04-19,Meredith,0,13
105,2005-04-19,David,0,0
105,2005-04-19,Stanley,3,21
105,2005-04-19,Robert,0,0
105,2005-04-19,Roy,12,20
105,2005-04-19,Carol,0,0
105,2005-04-19,Kelly,0,2
105,2005-04-19,Phyllis,4,11
105,2005-04-19,Darryl,15,15
105,2005-04-19,Ryan,8,25
105,2005-04-19,Michael,103,383
105,2005-04-19,Todd Packer,0,3
105,2005-04-19,Creed,0,0
105,2005-04-19,Gabe,0,0
106,2005-04-26,Pete,0,0
106,2005-04-26,Gabe,0,0
106,2005-04-26,Charles,0,0
106,2005-04-26,Creed,0,0
106,2005-04-26,Phyllis,0,11
106,2005-04-26,Michael,105,488
106,2005-04-26,Holly,0,0
106,2005-04-26,Jo,0,0
106,2005-04-26,Deangelo,0,0
106,2005-04-26,Karen,0,0
106,2005-04-26,Kelly,0,2
106,2005-04-26,Jim,55,228
106,2005-04-26,David,0,0
106,2005-04-26,Carol,0,0
106,2005-04-26,Dwight,28,207
106,2005-04-26,Jan,8,38
106,2005-04-26,Darryl,0,15
106,2005-04-26,Nellie,0,0
106,2005-04-26,Erin,0,0
106,2005-04-26,Clark,0,0
106,2005-04-26,Angela,3,23
106,2005-04-26,Oscar,1,42
106,2005-04-26,Pam,42,162
106,2005-04-26,Meredith,0,13
106,2005-04-26,Kevin,4,23
106,2005-04-26,Roy,14,34
106,2005-04-26,Robert,0,0
106,2005-04-26,Todd Packer,0,3
106,2005-04-26,Ryan,12,37
106,2005-04-26,Andy,0,0
106,2005-04-26,Stanley,3,24
106,2005-04-26,Toby,6,12
201,2005-09-20,Phyllis,10,21
201,2005-09-20,Creed,0,0
201,2005-09-20,Robert,0,0
201,2005-09-20,Jan,9,47
201,2005-09-20,Pam,41,203
201,2005-09-20,Darryl,1,16
201,2005-09-20,David,0,0
201,2005-09-20,Michael,96,584
201,2005-09-20,Oscar,2,44
201,2005-09-20,Dwight,32,239
201,2005-09-20,Holly,0,0
201,2005-09-20,Kelly,7,9
201,2005-09-20,Angela,1,24
201,2005-09-20,Todd Packer,0,3
201,2005-09-20,Pete,0,0
201,2005-09-20,Roy,6,40
201,2005-09-20,Clark,0,0
201,2005-09-20,Erin,0,0
201,2005-09-20,Ryan,2,39
201,2005-09-20,Andy,0,0
201,2005-09-20,Deangelo,0,0
201,2005-09-20,Stanley,8,32
201,2005-09-20,Nellie,0,0
201,2005-09-20,Gabe,0,0
201,2005-09-20,Karen,0,0
201,2005-09-20,Meredith,0,13
201,2005-09-20,Toby,0,12
201,2005-09-20,Jo,0,0
201,2005-09-20,Charles,0,0
201,2005-09-20,Kevin,1,24
201,2005-09-20,Jim,32,260
201,2005-09-20,Carol,0,0
202,2005-09-27,Angela,2,26
202,2005-09-27,Deangelo,0,0
202,2005-09-27,Andy,0,0
202,2005-09-27,Ryan,1,40
202,2005-09-27,Jan,11,58
202,2005-09-27,Erin,0,0
202,2005-09-27,Carol,0,0
202,2005-09-27,Pam,27,230
202,2005-09-27,Jim,16,276
202,2005-09-27,Michael,99,683
202,2005-09-27,Darryl,9,25
202,2005-09-27,Holly,0,0
202,2005-09-27,Charles,0,0
202,2005-09-27,Robert,0,0
202,2005-09-27,David,0,0
202,2005-09-27,Gabe,0,0
202,2005-09-27,Nellie,0,0
202,2005-09-27,Kelly,0,9
202,2005-09-27,Roy,14,54
202,2005-09-27,Toby,26,38
202,2005-09-27,Creed,0,0
202,2005-09-27,Clark,0,0
202,2005-09-27,Jo,0,0
202,2005-09-27,Todd Packer,19,22
202,2005-09-27,Meredith,1,14
202,2005-09-27,Pete,0,0
202,2005-09-27,Oscar,0,44
202,2005-09-27,Phyllis,6,27
202,2005-09-27,Stanley,1,33
202,2005-09-27,Dwight,11,250
202,2005-09-27,Karen,0,0
202,2005-09-27,Kevin,6,30
203,2005-10-04,Oscar,10,54
203,2005-10-04,Andy,0,0
203,2005-10-04,Carol,15,15
203,2005-10-04,Karen,0,0
203,2005-10-04,Kevin,8,38
203,2005-10-04,Dwight,55,305
203,2005-10-04,Darryl,0,25
203,2005-10-04,Clark,0,0
203,2005-10-04,Angela,6,32
203,2005-10-04,Nellie,0,0
203,2005-10-04,Michael,83,766
203,2005-10-04,Stanley,3,36
203,2005-10-04,Todd Packer,0,22
203,2005-10-04,Jim,54,330
203,2005-10-04,Kelly,0,9
203,2005-10-04,Jo,0,0
203,2005-10-04,Pam,30,260
203,2005-10-04,Pete,0,0
203,2005-10-04,Charles,0,0
203,2005-10-04,Holly,0,0
203,2005-10-04,Erin,0,0
203,2005-10-04,Phyllis,2,29
203,2005-10-04,Deangelo,0,0
203,2005-10-04,Ryan,5,45
203,2005-10-04,Roy,0,54
203,2005-10-04,Jan,0,58
203,2005-10-04,Robert,0,0
203,2005-10-04,Meredith,1,15
203,2005-10-04,Creed,0,0
203,2005-10-04,Gabe,0,0
203,2005-10-04,David,0,0
203,2005-10-04,Toby,0,38
204,2005-10-11,Clark,0,0
204,2005-10-11,Oscar,4,58
204,2005-10-11,Nellie,0,0
204,2005-10-11,Roy,6,60
204,2005-10-11,David,0,0
204,2005-10-11,Karen,0,0
204,2005-10-11,Toby,0,38
204,2005-10-11,Creed,0,0
204,2005-10-11,Todd Packer,0,22
204,2005-10-11,Meredith,4,19
204,2005-10-11,Gabe,0,0
204,2005-10-11,Michael,69,835
204,2005-10-11,Darryl,0,25
204,2005-10-11,Andy,0,0
204,2005-10-11,Phyllis,6,35
204,2005-10-11,Pam,22,282
204,2005-10-11,Charles,0,0
204,2005-10-11,Kelly,4,13
204,2005-10-11,Robert,0,0
204,2005-10-11,Dwight,64,369
204,2005-10-11,Jan,0,58
204,2005-10-11,Kevin,4,42
204,2005-10-11,Erin,0,0
204,2005-10-11,Stanley,5,41
204,2005-10-11,Deangelo,0,0
204,2005-10-11,Ryan,40,85
204,2005-10-11,Holly,0,0
204,2005-10-11,Carol,0,15
204,2005-10-11,Angela,17,49
204,2005-10-11,Pete,0,0
204,2005-10-11,Jo,0,0
204,2005-10-11,Jim,51,381
205,2005-10-18,Carol,0,15
205,2005-10-18,Meredith,0,19
205,2005-10-18,Oscar,7,65
205,2005-10-18,Creed,16,16
205,2005-10-18,Toby,0,38
205,2005-10-18,Kelly,3,16
205,2005-10-18,Nellie,0,0
205,2005-10-18,Jan,0,58
205,2005-10-18,Roy,0,60
205,2005-10-18,Pete,0,0
205,2005-10-18,Andy,0,0
205,2005-10-18,Stanley,3,44
205,2005-10-18,Pam,27,309
205,2005-10-18,David,0,0
205,2005-10-18,Gabe,0,0
205,2005-10-18,Clark,0,0
205,2005-10-18,Angela,13,62
205,2005-10-18,Jo,0,0
205,2005-10-18,Holly,0,0
205,2005-10-18,Ryan,1,86
205,2005-10-18,Erin,0,0
205,2005-10-18,Darryl,0,25
205,2005-10-18,Deangelo,0,0
205,2005-10-18,Robert,0,0
205,2005-10-18,Karen,0,0
205,2005-10-18,Phyllis,3,38
205,2005-10-18,Charles,0,0
205,2005-10-18,Todd Packer,0,22
205,2005-10-18,Kevin,2,44
205,2005-10-18,Jim,30,411
205,2005-10-18,Dwight,32,401
205,2005-10-18,Michael,108,943
206,2005-11-01,Deangelo,0,0
206,2005-11-01,Carol,0,15
206,2005-11-01,Michael,85,1028
206,2005-11-01,Clark,0,0
206,2005-11-01,Ryan,17,103
206,2005-11-01,Darryl,0,25
206,2005-11-01,Toby,5,43
206,2005-11-01,Meredith,0,19
206,2005-11-01,David,0,0
206,2005-11-01,Kevin,3,47
206,2005-11-01,Pam,25,334
206,2005-11-01,Jan,0,58
206,2005-11-01,Dwight,64,465
206,2005-11-01,Jo,0,0
206,2005-11-01,Holly,0,0
206,2005-11-01,Todd Packer,0,22
206,2005-11-01,Angela,3,65
206,2005-11-01,Pete,0,0
206,2005-11-01,Robert,0,0
206,2005-11-01,Roy,0,60
206,2005-11-01,Karen,0,0
206,2005-11-01,Jim,49,460
206,2005-11-01,Charles,0,0
206,2005-11-01,Stanley,3,47
206,2005-11-01,Oscar,0,65
206,2005-11-01,Phyllis,0,38
206,2005-11-01,Creed,0,16
206,2005-11-01,Gabe,0,0
206,2005-11-01,Erin,0,0
206,2005-11-01,Nellie,0,0
206,2005-11-01,Kelly,3,19
206,2005-11-01,Andy,0,0
207,2005-11-08,Kevin,1,48
207,2005-11-08,Erin,0,0
207,2005-11-08,Pete,0,0
207,2005-11-08,Michael,71,1099
207,2005-11-08,David,0,0
207,2005-11-08,Todd Packer,0,22
207,2005-11-08,Phyllis,4,42
207,2005-11-08,Robert,0,0
207,2005-11-08,Meredith,0,19
207,2005-11-08,Toby,1,44
207,2005-11-08,Charles,0,0
207,2005-11-08,Ryan,6,109
207,2005-11-08,Jan,46,104
207,2005-11-08,Holly,0,0
207,2005-11-08,Gabe,0,0
207,2005-11-08,Dwight,22,487
207,2005-11-08,Oscar,4,69
207,2005-11-08,Darryl,0,25
207,2005-11-08,Deangelo,0,0
207,2005-11-08,Jo,0,0
207,2005-11-08,Carol,0,15
207,2005-11-08,Pam,31,365
207,2005-11-08,Karen,0,0
207,2005-11-08,Stanley,0,47
207,2005-11-08,Andy,0,0
207,2005-11-08,Roy,1,61
207,2005-11-08,Jim,40,500
207,2005-11-08,Angela,0,65
207,2005-11-08,Clark,0,0
207,2005-11-08,Nellie,0,0
207,2005-11-08,Creed,0,16
207,2005-11-08,Kelly,1,20
208,2005-11-15,Carol,0,15
208,2005-11-15,Charles,0,0
208,2005-11-15,Kelly,2,22
208,2005-11-15,Karen,0,0
208,2005-11-15,Gabe,0,0
208,2005-11-15,Dwight,42,529
208,2005-11-15,Jo,0,0
208,2005-11-15,Holly,0,0
208,2005-11-15,David,0,0
208,2005-11-15,Jan,52,156
208,2005-11-15,Jim,26,526
208,2005-11-15,Ryan,1,110
208,2005-11-15,Erin,0,0
208,2005-11-15,Toby,1,45
208,2005-11-15,Stanley,4,51
208,2005-11-15,Andy,0,0
208,2005-11-15,Deangelo,0,0
208,2005-11-15,Kevin,4,52
208,2005-11-15,Angela,5,70
208,2005-11-15,Oscar,1,70
208,2005-11-15,Phyllis,1,43
208,2005-11-15,Todd Packer,0,22
208,2005-11-15,Pam,30,395
208,2005-11-15,Meredith,0,19
208,2005-11-15,Darryl,0,25
208,2005-11-15,Roy,0,61
208,2005-11-15,Creed,1,17
208,2005-11-15,Pete,0,0
208,2005-11-15,Michael,103,1202
208,2005-11-15,Clark,0,0
208,2005-11-15,Nellie,0,0
208,2005-11-15,Robert,0,0
209,2005-11-22,Angela,13,83
209,2005-11-22,Darryl,0,25
209,2005-11-22,Toby,0,45
209,2005-11-22,Kelly,1,23
209,2005-11-22,Ryan,2,112
209,2005-11-22,Jan,0,156
209,2005-11-22,Erin,0,0
209,2005-11-22,Pete,0,0
209,2005-11-22,Jim,52,578
209,2005-11-22,Stanley,2,53
209,2005-11-22,Jo,0,0
209,2005-11-22,Dwight,34,563
209,2005-11-22,Nellie,0,0
209,2005-11-22,Deangelo,0,0
209,2005-11-22,Pam,38,433
209,2005-11-22,Roy,0,61
209,2005-11-22,Carol,0,15
209,2005-11-22,Oscar,6,76
209,2005-11-22,Todd Packer,0,22
209,2005-11-22,Robert,0,0
209,2005-11-22,Karen,0,0
209,2005-11-22,David,0,0
209,2005-11-22,Kevin,8,60
209,2005-11-22,Andy,0,0
209,2005-11-22,Gabe,0,0
209,2005-11-22,Charles,0,0
209,2005-11-22,Phyllis,4,47
209,2005-11-22,Clark,0,0
209,2005-11-22,Holly,0,0
209,2005-11-22,Creed,0,17
209,2005-11-22,Meredith,0,19
209,2005-11-22,Michael,80,1282
210,2005-12-06,Pam,16,449
210,2005-12-06,Darryl,11,36
210,2005-12-06,Stanley,5,58
210,2005-12-06,Dwight,42,605
210,2005-12-06,Jim,27,605
210,2005-12-06,David,0,0
210,2005-12-06,Clark,0,0
210,2005-12-06,Creed,4,21
210,2005-12-06,Todd Packer,2,24
210,2005-12-06,Nellie,0,0
210,2005-12-06,Ryan,15,127
210,2005-12-06,Deangelo,0,0
210,2005-12-06,Oscar,8,84
210,2005-12-06,Carol,0,15
210,2005-12-06,Karen,0,0
210,2005-12-06,Meredith,10,29
210,2005-12-06,Gabe,0,0
210,2005-12-06,Jo,0,0
210,2005-12-06,Holly,0,0
210,2005-12-06,Charles,0,0
210,2005-12-06,Erin,0,0
210,2005-12-06,Toby,3,48
210,2005-12-06,Kevin,11,71
210,2005-12-06,Kelly,8,31
210,2005-12-06,Angela,9,92
210,2005-12-06,Roy,8,69
210,2005-12-06,Pete,0,0
210,2005-12-06,Michael,87,1369
210,2005-12-06,Jan,0,156
210,2005-12-06,Andy,0,0
210,2005-12-06,Robert,0,0
210,2005-12-06,Phyllis,5,52
211,2006-01-05,Darryl,3,39
211,2006-01-05,Pam,17,466
211,2006-01-05,Todd Packer,0,24
211,2006-01-05,Clark,0,0
211,2006-01-05,Phyllis,4,56
211,2006-01-05,Oscar,1,85
211,2006-01-05,Dwight,22,627
211,2006-01-05,Holly,0,0
211,2006-01-05,Gabe,0,0
211,2006-01-05,Charles,0,0
211,2006-01-05,Toby,0,48
211,2006-01-05,Robert,0,0
211,2006-01-05,Angela,1,93
211,2006-01-05,Jo,0,0
211,2006-01-05,Jan,0,156
211,2006-01-05,Jim,29,634
211,2006-01-05,Erin,0,0
211,2006-01-05,Stanley,8,66
211,2006-01-05,Pete,0,0
211,2006-01-05,Andy,0,0
211,2006-01-05,Creed,0,21
211,2006-01-05,Carol,0,15
211,2006-01-05,Meredith,3,32
211,2006-01-05,Michael,75,1444
211,2006-01-05,David,0,0
211,2006-01-05,Kevin,0,71
211,2006-01-05,Ryan,2,129
211,2006-01-05,Kelly,4,35
211,2006-01-05,Nellie,0,0
211,2006-01-05,Deangelo,0,0
211,2006-01-05,Roy,11,80
211,2006-01-05,Karen,0,0
212,2006-01-12,Phyllis,3,59
212,2006-01-12,Pam,56,522
212,2006-01-12,Darryl,0,39
212,2006-01-12,Jo,0,0
212,2006-01-12,Kevin,2,73
212,2006-01-12,Kelly,1,36
212,2006-01-12,Deangelo,0,0
212,2006-01-12,Charles,0,0
212,2006-01-12,Clark,0,0
212,2006-01-12,Pete,0,0
212,2006-01-12,Dwight,59,686
212,2006-01-12,Ryan,13,142
212,2006-01-12,Jan,0,156
212,2006-01-12,Todd Packer,0,24
212,2006-01-12,Creed,1,22
212,2006-01-12,Nellie,0,0
212,2006-01-12,Jim,55,689
212,2006-01-12,Stanley,4,70
212,2006-01-12,Michael,124,1568
212,2006-01-12,Holly,0,0
212,2006-01-12,Angela,5,98
212,2006-01-12,Robert,0,0
212,2006-01-12,Andy,0,0
212,2006-01-12,Gabe,0,0
212,2006-01-12,Erin,0,0
212,2006-01-12,Oscar,3,88
212,2006-01-12,Roy,0,80
212,2006-01-12,Toby,7,55
212,2006-01-12,Karen,0,0
212,2006-01-12,Carol,0,15
212,2006-01-12,Meredith,1,33
212,2006-01-12,David,0,0
213,2006-01-19,Todd Packer,0,24
213,2006-01-19,Andy,0,0
213,2006-01-19,Meredith,0,33
213,2006-01-19,Erin,0,0
213,2006-01-19,Gabe,0,0
213,2006-01-19,Nellie,0,0
213,2006-01-19,Jan,0,156
213,2006-01-19,Kevin,8,81
213,2006-01-19,Clark,0,0
213,2006-01-19,Holly,0,0
213,2006-01-19,Michael,92,1660
213,2006-01-19,Pete,0,0
213,2006-01-19,Charles,0,0
213,2006-01-19,Oscar,9,97
213,2006-01-19,Phyllis,1,60
213,2006-01-19,Jim,50,739
213,2006-01-19,David,0,0
213,2006-01-19,Robert,0,0
213,2006-01-19,Stanley,3,73
213,2006-01-19,Ryan,7,149
213,2006-01-19,Jo,0,0
213,2006-01-19,Pam,27,549
213,2006-01-19,Roy,0,80
213,2006-01-19,Karen,0,0
213,2006-01-19,Deangelo,0,0
213,2006-01-19,Dwight,38,724
213,2006-01-19,Kelly,5,41
213,2006-01-19,Angela,5,103
213,2006-01-19,Creed,3,25
213,2006-01-19,Toby,3,58
213,2006-01-19,Carol,0,15
213,2006-01-19,Darryl,0,39
214,2006-01-26,Michael,99,1759
214,2006-01-26,Jo,0,0
214,2006-01-26,Deangelo,0,0
214,2006-01-26,Kevin,7,88
214,2006-01-26,Jim,27,766
214,2006-01-26,Roy,6,86
214,2006-01-26,Holly,0,0
214,2006-01-26,Todd Packer,2,26
214,2006-01-26,Creed,9,34
214,2006-01-26,Carol,0,15
214,2006-01-26,Darryl,3,42
214,2006-01-26,Phyllis,1,61
214,2006-01-26,Pete,0,0
214,2006-01-26,Angela,2,105
214,2006-01-26,Toby,1,59
214,2006-01-26,Robert,0,0
214,2006-01-26,Gabe,0,0
214,2006-01-26,Andy,0,0
214,2006-01-26,Dwight,25,749
214,2006-01-26,Charles,0,0
214,2006-01-26,David,0,0
214,2006-01-26,Ryan,13,162
214,2006-01-26,Meredith,0,33
214,2006-01-26,Erin,0,0
214,2006-01-26,Pam,27,576
214,2006-01-26,Clark,0,0
214,2006-01-26,Stanley,2,75
214,2006-01-26,Karen,0,0
214,2006-01-26,Oscar,5,102
214,2006-01-26,Kelly,10,51
214,2006-01-26,Jan,0,156
214,2006-01-26,Nellie,0,0
215,2006-02-02,Robert,0,0
215,2006-02-02,Pete,0,0
215,2006-02-02,Holly,0,0
215,2006-02-02,Michael,76,1835
215,2006-02-02,David,0,0
215,2006-02-02,Nellie,0,0
215,2006-02-02,Charles,0,0
215,2006-02-02,Phyllis,9,70
215,2006-02-02,Gabe,0,0
215,2006-02-02,Pam,26,602
215,2006-02-02,Carol,0,15
215,2006-02-02,Erin,0,0
215,2006-02-02,Jo,0,0
215,2006-02-02,Darryl,27,69
215,2006-02-02,Kevin,3,91
215,2006-02-02,Clark,0,0
215,2006-02-02,Andy,0,0
215,2006-02-02,Ryan,2,164
215,2006-02-02,Jan,55,211
215,2006-02-02,Karen,0,0
215,2006-02-02,Deangelo,0,0
215,2006-02-02,Creed,0,34
215,2006-02-02,Jim,22,788
215,2006-02-02,Meredith,5,38
215,2006-02-02,Dwight,12,761
215,2006-02-02,Toby,0,59
215,2006-02-02,Angela,5,110
215,2006-02-02,Oscar,0,102
215,2006-02-02,Todd Packer,0,26
215,2006-02-02,Roy,15,101
215,2006-02-02,Stanley,1,76
215,2006-02-02,Kelly,9,60
216,2006-02-09,Dwight,19,780
216,2006-02-09,Robert,0,0
216,2006-02-09,Jim,16,804
216,2006-02-09,Carol,0,15
216,2006-02-09,Creed,0,34
216,2006-02-09,Charles,0,0
216,2006-02-09,Karen,0,0
216,2006-02-09,Gabe,0,0
216,2006-02-09,Roy,5,106
216,2006-02-09,Ryan,4,168
216,2006-02-09,Andy,0,0
216,2006-02-09,Angela,4,114
216,2006-02-09,Deangelo,0,0
216,2006-02-09,Meredith,2,40
216,2006-02-09,Pete,0,0
216,2006-02-09,Oscar,2,104
216,2006-02-09,Phyllis,3,73
216,2006-02-09,Michael,44,1879
216,2006-02-09,Kelly,13,73
216,2006-02-09,David,12,12
216,2006-02-09,Clark,0,0
216,2006-02-09,Jan,16,227
216,2006-02-09,Toby,0,59
216,2006-02-09,Pam,23,625
216,2006-02-09,Todd Packer,0,26
216,2006-02-09,Darryl,0,69
216,2006-02-09,Kevin,5,96
216,2006-02-09,Nellie,0,0
216,2006-02-09,Holly,0,0
216,2006-02-09,Stanley,0,76
216,2006-02-09,Erin,0,0
216,2006-02-09,Jo,0,0
217,2006-03-02,Creed,4,38
217,2006-03-02,Clark,0,0
217,2006-03-02,David,0,12
217,2006-03-02,Darryl,0,69
217,2006-03-02,Deangelo,0,0
217,2006-03-02,Dwight,49,829
217,2006-03-02,Erin,0,0
217,2006-03-02,Jo,0,0
217,2006-03-02,Jim,35,839
217,2006-03-02,Pete,0,0
217,2006-03-02,Oscar,3,107
217,2006-03-02,Andy,0,0
217,2006-03-02,Kelly,5,78
217,2006-03-02,Pam,19,644
217,2006-03-02,Robert,0,0
217,2006-03-02,Nellie,0,0
217,2006-03-02,Jan,0,227
217,2006-03-02,Todd Packer,0,26
217,2006-03-02,Kevin,4,100
217,2006-03-02,Phyllis,4,77
217,2006-03-02,Toby,4,63
217,2006-03-02,Holly,0,0
217,2006-03-02,Charles,0,0
217,2006-03-02,Meredith,0,40
217,2006-03-02,Roy,0,106
217,2006-03-02,Carol,0,15
217,2006-03-02,Gabe,0,0
217,2006-03-02,Ryan,7,175
217,2006-03-02,Michael,52,1931
217,2006-03-02,Angela,4,118
217,2006-03-02,Stanley,5,81
217,2006-03-02,Karen,0,0
218,2006-03-16,Stanley,6,87
218,2006-03-16,Dwight,22,851
218,2006-03-16,Nellie,0,0
218,2006-03-16,Robert,0,0
218,2006-03-16,Jo,0,0
218,2006-03-16,Phyllis,0,77
218,2006-03-16,Andy,0,0
218,2006-03-16,Kelly,6,84
218,2006-03-16,Pete,0,0
218,2006-03-16,Kevin,5,105
218,2006-03-16,Ryan,10,185
218,2006-03-16,Todd Packer,0,26
218,2006-03-16,David,0,12
218,2006-03-16,Roy,1,107
218,2006-03-16,Meredith,2,42
218,2006-03-16,Carol,0,15
218,2006-03-16,Angela,4,122
218,2006-03-16,Michael,77,2008
218,2006-03-16,Karen,0,0
218,2006-03-16,Deangelo,0,0
218,2006-03-16,Darryl,1,70
218,2006-03-16,Creed,4,42
218,2006-03-16,Oscar,1,108
218,2006-03-16,Jim,17,856
218,2006-03-16,Toby,13,76
218,2006-03-16,Gabe,0,0
218,2006-03-16,Pam,21,665
218,2006-03-16,Jan,0,227
218,2006-03-16,Clark,0,0
218,2006-03-16,Erin,0,0
218,2006-03-16,Charles,0,0
218,2006-03-16,Holly,0,0
219,2006-03-30,Todd Packer,0,26
219,2006-03-30,Clark,0,0
219,2006-03-30,Creed,0,42
219,2006-03-30,Ryan,3,188
219,2006-03-30,Erin,0,0
219,2006-03-30,Pete,0,0
219,2006-03-30,Deangelo,0,0
219,2006-03-30,Holly,0,0
219,2006-03-30,Pam,26,691
219,2006-03-30,Robert,0,0
219,2006-03-30,Kevin,14,119
219,2006-03-30,David,0,12
219,2006-03-30,Meredith,1,43
219,2006-03-30,Charles,0,0
219,2006-03-30,Michael,87,2095
219,2006-03-30,Andy,0,0
219,2006-03-30,Gabe,0,0
219,2006-03-30,Toby,8,84
219,2006-03-30,Roy,0,107
219,2006-03-30,Carol,4,19
219,2006-03-30,Angela,12,134
219,2006-03-30,Kelly,4,88
219,2006-03-30,Jo,0,0
219,2006-03-30,Karen,0,0
219,2006-03-30,Jan,5,232
219,2006-03-30,Dwight,43,894
219,2006-03-30,Darryl,0,70
219,2006-03-30,Phyllis,2,79
219,2006-03-30,Nellie,0,0
219,2006-03-30,Stanley,3,90
219,2006-03-30,Oscar,7,115
